Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label,Year,Month,Month_Name,DayOfWeek,Hour,Shift
2022-06-19 00:00:00,Low,Cardiac Arrest,Suburban,Low,Clear,Available,Available,90.34937123535283,Low,21.10116424510618,56,4.89,2,Unavailable,Highway,Critical,56.47076868198857,45.75420809924599,6.33,70.5818481451217,None,Human,Drone Only,2022,6,Jun,Sunday,0,Overnight (22:00-06:00)
2019-05-10 14:50:00,Medium,Other,Suburban,Low,Clear,Available,Available,69.57339605919263,Low,13.518529346831636,34,24.08,1,Unavailable,Highway,Major,65.36976150820547,45.26296593055025,0.65,75.73993404537529,Moderate,Human,Drone Only,2019,5,May,Friday,14,Evening (14:00-22:00)
2023-05-10 04:30:00,Low,Fire,Urban,Moderate,Clear,Unavailable,Available,75.10414317929278,Low,20.076492318004085,78,8.14,1,Unavailable,Highway,Minor,56.62290764185754,27.644626834038952,7.98,74.72579604327238,None,AI,Ambulance Only,2023,5,May,Wednesday,4,Overnight (22:00-06:00)
2018-01-25 03:50:00,Low,Cardiac Arrest,Urban,High,Clear,Available,Available,70.83057395820464,High,19.9857396040221,10,39.18,1,Unavailable,Highway,Critical,57.61611268364888,38.38903945511481,4.74,52.52567614932668,None,Human,Hybrid Dispatch,2018,1,Jan,Thursday,3,Overnight (22:00-06:00)
2019-01-10 14:00:00,Low,Cardiac Arrest,Rural,Low,Clear,Available,Available,75.9078742642511,Low,27.46884867743436,29,14.15,2,Unavailable,Local Road,Major,58.84737227278308,36.20022062185228,4.11,46.61434888933304,None,AI,Ambulance Only,2019,1,Jan,Thursday,14,Evening (14:00-22:00)
2019-04-05 13:10:00,Medium,Accident,Urban,Low,Rainy,Available,Unavailable,81.69218985001767,Low,14.838387977921434,46,34.51,3,Unavailable,Local Road,Minor,57.25995162579712,43.41868558784362,4.79,64.3969907371901,Moderate,Human,Drone Only,2019,4,Apr,Friday,13,Day (06:00-14:00)
2020-10-30 19:40:00,Medium,Accident,Rural,Low,Clear,Unavailable,Available,78.75070525391514,Low,18.878504003992266,59,20.05,2,Available,Highway,Minor,50.96863948351275,27.095829179453688,5.23,71.1444612469075,None,Human,Drone Only,2020,10,Oct,Friday,19,Evening (14:00-22:00)
2023-04-04 10:20:00,High,Cardiac Arrest,Rural,Moderate,Clear,Available,Unavailable,86.38450642122638,Low,18.586440905472976,45,18.32,2,Unavailable,Highway,Minor,55.61406844991751,41.16361814302308,2.52,87.79879689010575,Moderate,Human,Drone Only,2023,4,Apr,Tuesday,10,Day (06:00-14:00)
2019-12-04 05:50:00,High,Accident,Urban,Low,Clear,Available,Available,70.76485193700626,Low,10.587698625210042,49,25.02,1,Available,Local Road,Minor,48.853914161229326,26.79988619208405,6.55,74.7631422385644,Severe,Human,Ambulance Only,2019,12,Dec,Wednesday,5,Overnight (22:00-06:00)
2023-12-03 04:10:00,Medium,Accident,Urban,Low,Rainy,Unavailable,Available,67.52436523740235,Low,9.146262012499529,32,48.23,4,Available,Unpaved Road,Minor,45.23487246844609,35.10904925920483,5.59,78.56517598375946,Moderate,AI,Drone Only,2023,12,Dec,Sunday,4,Overnight (22:00-06:00)
2018-07-10 01:30:00,Low,Fire,Urban,Low,Rainy,Unavailable,Available,76.44120954639811,Low,15.507927480446144,26,28.13,2,Unavailable,Local Road,Minor,71.08197965632093,35.15620198425387,2.21,75.86087331179192,Moderate,Human,Drone Only,2018,7,Jul,Tuesday,1,Overnight (22:00-06:00)
2024-03-19 01:40:00,Low,Accident,Urban,High,Clear,Unavailable,Available,76.71383566267099,High,21.62392895045525,30,31.29,1,Available,Highway,Minor,59.477975453610966,39.29431972336946,7.8,94.13674568208882,None,Human,Drone Only,2024,3,Mar,Tuesday,1,Overnight (22:00-06:00)
2023-08-10 23:10:00,Medium,Accident,Suburban,Moderate,Rainy,Available,Available,87.34837371809346,Medium,12.482663876700746,92,36.14,1,Unavailable,Highway,Critical,43.37749248149783,35.83258837750864,9.78,74.81544409696507,None,Human,Ambulance Only,2023,8,Aug,Thursday,23,Overnight (22:00-06:00)
2019-04-24 02:10:00,Medium,Other,Urban,Low,Clear,Unavailable,Available,72.46249587512241,Low,17.65519842844449,66,14.24,2,Available,Local Road,Minor,45.54098701481126,34.89262136325802,3.32,87.86826155283524,None,Human,Hybrid Dispatch,2019,4,Apr,Wednesday,2,Overnight (22:00-06:00)
2023-10-10 15:50:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,80.32847797806367,Low,5.946687550517369,57,31.29,2,Unavailable,Highway,Minor,51.74666066592955,46.2417413994777,8.68,69.29901700383584,None,Human,Drone Only,2023,10,Oct,Tuesday,15,Evening (14:00-22:00)
2018-06-26 10:20:00,Low,Accident,Urban,High,Clear,Unavailable,Available,82.11762079005585,Low,6.830683017595918,24,6.8,1,Unavailable,Local Road,Minor,68.21995076725138,46.90575386828371,2.11,42.77757272109349,Moderate,Human,Drone Only,2018,6,Jun,Tuesday,10,Day (06:00-14:00)
2019-06-06 12:00:00,Medium,Other,Urban,Moderate,Clear,Available,Available,71.25056992151791,Low,11.0406174867461,38,36.38,2,Unavailable,Highway,Minor,60.80941755499599,35.207537017347086,7.43,93.86202005896575,None,Human,Ambulance Only,2019,6,Jun,Thursday,12,Day (06:00-14:00)
2021-02-27 01:30:00,High,Accident,Suburban,Moderate,Clear,Unavailable,Available,94.50274355743542,Low,22.837829669943,56,3.5,1,Unavailable,Local Road,Minor,69.15959825615397,44.77966054807946,8.54,36.89358320007041,Moderate,Human,Drone Only,2021,2,Feb,Saturday,1,Overnight (22:00-06:00)
2024-10-30 23:00:00,Low,Cardiac Arrest,Urban,High,Clear,Available,Available,94.27258231035928,Medium,16.74776110727015,23,22.77,4,Unavailable,Highway,Minor,74.20983617608722,30.317510557559977,7.69,68.04940144679989,None,Human,Drone Only,2024,10,Oct,Wednesday,23,Overnight (22:00-06:00)
2019-12-27 23:30:00,Medium,Other,Urban,Low,Clear,Available,Available,92.4213606686002,Low,15.075910141580184,76,28.22,3,Unavailable,Highway,Minor,68.20754373189779,42.98768871306447,5.03,42.62690405078173,None,Human,Drone Only,2019,12,Dec,Friday,23,Overnight (22:00-06:00)
2021-08-09 00:30:00,Low,Other,Rural,Low,Clear,Available,Available,82.16975466951588,Low,8.216316575962388,94,34.9,1,Available,Local Road,Minor,54.76891907943076,36.41638960690319,4.34,95.53564384681384,Moderate,Human,Ambulance Only,2021,8,Aug,Monday,0,Overnight (22:00-06:00)
2018-08-16 05:40:00,Low,Fire,Rural,Low,Rainy,Available,Available,57.119266823031,Low,18.896875525784782,82,43.69,1,Unavailable,Local Road,Minor,44.21862215645153,37.23061534584772,7.04,67.86901046455141,None,Human,Ambulance Only,2018,8,Aug,Thursday,5,Overnight (22:00-06:00)
2020-09-10 09:40:00,Medium,Cardiac Arrest,Urban,High,Clear,Unavailable,Available,92.27134272659536,Low,10.09791697306045,91,5.47,1,Unavailable,Local Road,Minor,57.734660374931856,32.62448443852959,3.59,48.59663426418382,None,Human,Ambulance Only,2020,9,Sep,Thursday,9,Day (06:00-14:00)
2024-02-13 18:20:00,Low,Accident,Suburban,Low,Clear,Available,Available,95.89912337774338,Low,18.36802058708446,79,39.29,3,Available,Highway,Critical,71.74253012867312,21.311304093724797,4.7,59.19344966389584,None,Human,Ambulance Only,2024,2,Feb,Tuesday,18,Evening (14:00-22:00)
2024-09-13 21:10:00,Medium,Accident,Urban,Low,Clear,Available,Unavailable,76.38712920251876,Low,7.913385630157585,31,24.16,2,Unavailable,Highway,Major,55.07771232132285,50.436047673549936,5.52,57.01386053822591,None,Human,Ambulance Only,2024,9,Sep,Friday,21,Evening (14:00-22:00)
2018-11-03 10:40:00,Low,Accident,Rural,Moderate,Clear,Available,Available,69.1896218860984,Low,15.567933067658863,13,34.06,1,Unavailable,Highway,Minor,56.648371467009525,32.770736420530575,1.26,74.55516717385004,None,Human,Ambulance Only,2018,11,Nov,Saturday,10,Day (06:00-14:00)
2021-04-08 22:00:00,Low,Other,Urban,Low,Clear,Unavailable,Available,79.34985608869076,Low,14.368849972986514,18,8.1,2,Available,Highway,Minor,61.83279423030312,34.52955436430641,9.38,64.62104240079901,Moderate,Human,Drone Only,2021,4,Apr,Thursday,22,Overnight (22:00-06:00)
2023-10-20 17:30:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,80.94453745801212,Medium,12.037171617972248,80,20.85,1,Unavailable,Unpaved Road,Minor,57.38611111312654,44.18550720944769,2.47,87.13204852919883,None,Human,Drone Only,2023,10,Oct,Friday,17,Evening (14:00-22:00)
2021-05-20 03:40:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,92.42882537538874,Low,11.716446875218814,47,4.38,1,Unavailable,Highway,Minor,54.657441353924085,46.39967862723376,0.91,64.0811796863073,None,Human,Drone Only,2021,5,May,Thursday,3,Overnight (22:00-06:00)
2022-08-30 20:40:00,Low,Other,Suburban,Moderate,Clear,Available,Available,69.35054947934142,Low,15.428345175866214,89,9.53,1,Available,Unpaved Road,Major,55.130767572337135,30.71019539769921,8.12,77.90562099883999,Moderate,AI,Ambulance Only,2022,8,Aug,Tuesday,20,Evening (14:00-22:00)
2019-06-29 23:00:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,88.87933983959152,Low,18.04614502259352,64,46.49,1,Unavailable,Local Road,Minor,59.224017005352685,42.234274164655936,6.78,63.26694690240493,None,AI,Drone Only,2019,6,Jun,Saturday,23,Overnight (22:00-06:00)
2019-03-05 17:00:00,Low,Cardiac Arrest,Urban,Low,Rainy,Available,Available,90.96390019405425,Medium,20.75231307602303,45,16.5,1,Available,Highway,Minor,65.09014830700544,37.84800839503703,7.76,75.1464296673369,Moderate,AI,Ambulance Only,2019,3,Mar,Tuesday,17,Evening (14:00-22:00)
2024-06-23 19:30:00,High,Cardiac Arrest,Urban,High,Clear,Unavailable,Available,83.4209980989111,Low,23.560572968227014,12,4.68,1,Unavailable,Highway,Minor,63.30917353936194,36.72718783087032,5.56,78.24095730062291,Moderate,Human,Ambulance Only,2024,6,Jun,Sunday,19,Evening (14:00-22:00)
2018-06-06 06:50:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,82.41362931390609,High,18.082255472795904,84,43.14,1,Available,Highway,Minor,62.40452243987331,47.34682297184485,8.89,81.53606836498976,Moderate,AI,Ambulance Only,2018,6,Jun,Wednesday,6,Day (06:00-14:00)
2022-04-01 23:50:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,81.39029527018732,Low,11.583664228641595,73,30.03,3,Available,Unpaved Road,Critical,56.31589617958798,40.5179054980117,6.63,85.40391012919802,None,Human,Ambulance Only,2022,4,Apr,Friday,23,Overnight (22:00-06:00)
2019-08-07 10:30:00,Low,Accident,Suburban,Moderate,Clear,Unavailable,Available,88.37006909350058,Low,10.03442872741783,27,29.05,2,Unavailable,Local Road,Minor,60.68544132969175,31.28536592582089,8.71,73.43581059382225,Moderate,AI,Ambulance Only,2019,8,Aug,Wednesday,10,Day (06:00-14:00)
2023-06-19 06:20:00,Low,Accident,Urban,Low,Clear,Available,Available,94.47018817709734,Low,14.98607314080134,42,11.6,1,Available,Highway,Minor,63.12593795121164,44.999965030074144,5.18,93.80779750886536,None,Human,Drone Only,2023,6,Jun,Monday,6,Day (06:00-14:00)
2024-07-24 10:40:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,82.98952060634802,Low,8.29595789715265,84,28.72,1,Unavailable,Highway,Minor,30.440061138127117,35.09647554095932,3.83,64.5862356660981,None,Human,Drone Only,2024,7,Jul,Wednesday,10,Day (06:00-14:00)
2019-08-01 13:20:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,90.89540575661827,Low,20.523797736846333,30,36.73,1,Unavailable,Highway,Critical,58.15656169491175,49.27950592290698,5.48,62.81858922139403,None,Human,Ambulance Only,2019,8,Aug,Thursday,13,Day (06:00-14:00)
2024-07-29 13:10:00,Low,Fire,Urban,Moderate,Clear,Available,Available,69.98768735126289,Low,15.911710376723928,11,26.35,1,Unavailable,Unpaved Road,Major,52.29058377299625,46.33217078298869,6.99,67.13712202625933,None,Human,Hybrid Dispatch,2024,7,Jul,Monday,13,Day (06:00-14:00)
2023-03-04 05:20:00,Low,Accident,Urban,Low,Rainy,Available,Unavailable,85.2383084592305,Low,15.916015563935904,92,43.0,1,Unavailable,Highway,Minor,51.16913690629686,40.05901596733658,4.2,76.0043989456799,Moderate,Human,Ambulance Only,2023,3,Mar,Saturday,5,Overnight (22:00-06:00)
2024-09-27 05:50:00,Medium,Other,Urban,Moderate,Rainy,Unavailable,Unavailable,82.95038013944828,Low,20.06159481832084,42,10.38,3,Unavailable,Local Road,Minor,44.368019713044816,37.99568306756389,8.15,82.77853369002422,None,Human,Ambulance Only,2024,9,Sep,Friday,5,Overnight (22:00-06:00)
2024-04-23 15:40:00,Low,Accident,Urban,Low,Clear,Available,Unavailable,67.41836960620441,Medium,18.878810790796862,67,21.68,1,Unavailable,Local Road,Minor,74.8776565130854,41.43969023078705,6.47,63.821426762882,Moderate,Human,Ambulance Only,2024,4,Apr,Tuesday,15,Evening (14:00-22:00)
2024-08-17 19:40:00,Medium,Fire,Urban,Low,Clear,Unavailable,Available,74.22757355956857,Medium,17.996813392018634,10,23.37,2,Unavailable,Highway,Minor,56.48628780607024,33.540671949727994,1.61,88.9946928313433,None,Human,Ambulance Only,2024,8,Aug,Saturday,19,Evening (14:00-22:00)
2019-11-29 19:40:00,Low,Other,Urban,Moderate,Stormy,Available,Available,93.48343824698964,Low,11.780446391025285,27,42.08,1,Unavailable,Local Road,Minor,60.39003152839889,37.25167395117872,5.59,81.21665089923796,None,Human,Drone Only,2019,11,Nov,Friday,19,Evening (14:00-22:00)
2021-02-25 03:40:00,Low,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,79.17000152597801,Low,10.982368726173576,83,17.55,2,Available,Local Road,Minor,44.00183825394664,42.77296066904341,9.52,78.0435839537803,None,Human,Drone Only,2021,2,Feb,Thursday,3,Overnight (22:00-06:00)
2021-06-29 04:10:00,Low,Accident,Urban,Moderate,Clear,Available,Available,84.83107429195641,Low,14.842137691221485,49,2.38,1,Unavailable,Local Road,Major,41.90269663656778,43.30430959807847,6.35,52.8215258412314,Moderate,Human,Hybrid Dispatch,2021,6,Jun,Tuesday,4,Overnight (22:00-06:00)
2019-03-11 07:30:00,High,Accident,Suburban,Moderate,Rainy,Available,Available,78.58723300264184,Medium,16.501933045345307,98,3.22,1,Unavailable,Highway,Minor,42.15398892174013,44.90381403638097,9.56,64.78089714811392,Moderate,Human,Drone Only,2019,3,Mar,Monday,7,Day (06:00-14:00)
2023-08-05 07:40:00,Low,Other,Urban,Moderate,Clear,Available,Available,88.04952137988536,Low,8.854995719220225,43,41.61,2,Unavailable,Local Road,Major,63.99749688538299,52.45065066933731,9.5,56.428838925543765,None,Human,Drone Only,2023,8,Aug,Saturday,7,Day (06:00-14:00)
2019-11-03 13:20:00,High,Accident,Urban,Moderate,Clear,Available,Available,75.5934471063646,Low,20.126284948111994,36,49.3,2,Unavailable,Local Road,Major,50.4024512627766,37.89250682473456,6.32,93.29870663975106,None,Human,Drone Only,2019,11,Nov,Sunday,13,Day (06:00-14:00)
2018-05-26 01:30:00,Medium,Accident,Urban,Low,Clear,Available,Available,71.7094712441653,Low,10.294496737507496,53,21.41,1,Unavailable,Highway,Minor,74.86365557982984,39.76956610782417,2.11,85.34309489330523,Severe,Human,Drone Only,2018,5,May,Saturday,1,Overnight (22:00-06:00)
2019-04-04 01:30:00,Medium,Accident,Urban,Low,Clear,Available,Available,62.45942911334144,Medium,9.77902026484456,83,19.26,2,Unavailable,Highway,Minor,61.49986406897805,50.0262076267567,7.46,57.67466908976551,None,Human,Ambulance Only,2019,4,Apr,Thursday,1,Overnight (22:00-06:00)
2018-12-08 17:50:00,Medium,Accident,Urban,Low,Clear,Available,Available,98.58267644702096,Low,22.666171315832592,16,31.24,2,Available,Highway,Minor,76.64167750478411,44.52467803426863,9.43,48.27116414511144,None,Human,Ambulance Only,2018,12,Dec,Saturday,17,Evening (14:00-22:00)
2023-04-16 10:10:00,High,Fire,Urban,Moderate,Clear,Available,Available,91.22900620423972,Medium,18.16817362293748,31,32.59,1,Unavailable,Highway,Minor,73.77269657571767,41.552861553365055,0.58,79.44246257647225,None,Human,Ambulance Only,2023,4,Apr,Sunday,10,Day (06:00-14:00)
2022-04-02 10:50:00,High,Accident,Rural,Moderate,Stormy,Available,Unavailable,83.37071935671433,Low,21.6602659185354,39,13.65,3,Unavailable,Local Road,Minor,75.88822827556936,29.521701374879687,3.63,76.48800068670265,None,Human,Ambulance Only,2022,4,Apr,Saturday,10,Day (06:00-14:00)
2022-08-28 17:50:00,High,Other,Urban,Moderate,Clear,Available,Available,84.97906220682341,Low,13.321210817642724,83,38.43,1,Unavailable,Highway,Minor,64.03705024954967,36.18390356872478,9.78,85.83670691588173,None,Human,Hybrid Dispatch,2022,8,Aug,Sunday,17,Evening (14:00-22:00)
2023-10-15 14:50:00,Medium,Accident,Urban,Low,Clear,Available,Available,78.5726086355861,Low,17.320067877042845,88,13.42,1,Available,Local Road,Minor,68.35681802085976,34.18609755021492,1.19,78.57055824763705,None,Human,Ambulance Only,2023,10,Oct,Sunday,14,Evening (14:00-22:00)
2024-05-10 06:00:00,Low,Cardiac Arrest,Suburban,Moderate,Clear,Available,Available,92.9657242386215,Medium,10.176722190552528,59,23.66,1,Unavailable,Unpaved Road,Minor,63.99720996251117,37.59229092900336,3.52,55.536949603320174,None,AI,Ambulance Only,2024,5,May,Friday,6,Day (06:00-14:00)
2024-09-08 03:20:00,Medium,Other,Urban,Low,Rainy,Available,Available,91.56048220718928,Medium,12.818366768322832,91,9.04,1,Unavailable,Highway,Major,63.90371028507137,41.408974771011096,0.96,55.03552387245342,None,Human,Ambulance Only,2024,9,Sep,Sunday,3,Overnight (22:00-06:00)
2019-06-17 23:20:00,Medium,Accident,Suburban,Low,Rainy,Unavailable,Available,77.8313154958248,Low,10.318376103981016,81,36.81,3,Unavailable,Highway,Minor,73.86942225539092,30.9209299552584,5.47,59.09771602787004,None,Human,Drone Only,2019,6,Jun,Monday,23,Overnight (22:00-06:00)
2020-01-05 10:50:00,Medium,Fire,Suburban,Moderate,Rainy,Unavailable,Available,75.93126527104764,Low,9.80434209908563,79,26.71,1,Unavailable,Unpaved Road,Minor,58.85640377010706,35.47041024223826,9.69,54.760368696901175,None,Human,Hybrid Dispatch,2020,1,Jan,Sunday,10,Day (06:00-14:00)
2019-04-02 13:40:00,Low,Accident,Urban,Low,Clear,Available,Available,75.02427704610673,Low,7.1145983580883785,76,28.46,1,Unavailable,Local Road,Major,46.76873881345748,38.4648641159557,3.93,63.56028386228427,None,Human,Drone Only,2019,4,Apr,Tuesday,13,Day (06:00-14:00)
2022-02-08 20:20:00,Low,Fire,Urban,Low,Clear,Available,Available,92.53733333593055,Medium,16.423253628540547,87,34.37,1,Unavailable,Highway,Minor,67.20837506771127,53.596149450766816,4.31,58.36563025929047,Moderate,Human,Drone Only,2022,2,Feb,Tuesday,20,Evening (14:00-22:00)
2024-02-10 15:50:00,Medium,Other,Urban,Moderate,Clear,Unavailable,Available,87.52716116018973,Medium,6.990800533989315,28,10.35,2,Unavailable,Local Road,Minor,61.9243248931725,26.791943039150983,3.23,76.33506609590222,None,Human,Drone Only,2024,2,Feb,Saturday,15,Evening (14:00-22:00)
2023-07-02 12:40:00,Low,Accident,Rural,High,Clear,Unavailable,Available,55.90824254141446,Medium,10.928945128365608,42,6.38,1,Unavailable,Local Road,Minor,53.887300689570615,38.999780548555286,2.14,88.44078624718614,Severe,Human,Hybrid Dispatch,2023,7,Jul,Sunday,12,Day (06:00-14:00)
2023-07-08 11:40:00,Low,Accident,Urban,Moderate,Rainy,Available,Available,60.40558868772318,Medium,20.436651376432717,79,26.86,1,Available,Highway,Minor,67.59780974502497,36.71626291537086,5.2,60.81994768863255,Moderate,AI,Ambulance Only,2023,7,Jul,Saturday,11,Day (06:00-14:00)
2022-07-18 09:00:00,High,Accident,Urban,Low,Clear,Available,Available,89.27001920685002,Medium,16.47577755473781,19,34.78,1,Unavailable,Local Road,Minor,67.16425842993979,34.49805253920735,8.82,84.40720997417952,None,Human,Drone Only,2022,7,Jul,Monday,9,Day (06:00-14:00)
2018-09-13 19:10:00,High,Cardiac Arrest,Urban,Low,Stormy,Available,Available,83.18807689366997,Medium,16.783511368360124,67,25.48,2,Unavailable,Highway,Minor,40.82967030018753,38.28297173783242,8.85,89.23627374975943,None,AI,Ambulance Only,2018,9,Sep,Thursday,19,Evening (14:00-22:00)
2020-08-31 07:50:00,Medium,Accident,Urban,Low,Clear,Available,Available,87.12901561302944,High,19.454057406151644,12,36.67,1,Unavailable,Local Road,Minor,62.710752545100654,46.12558011091632,6.73,61.51170899197176,None,AI,Drone Only,2020,8,Aug,Monday,7,Day (06:00-14:00)
2023-10-13 15:10:00,Medium,Accident,Suburban,Low,Clear,Available,Available,78.41293231426032,Low,18.09882749707328,43,40.39,2,Available,Highway,Minor,56.79508580666477,39.14107602547459,4.63,65.96431708914602,None,Human,Drone Only,2023,10,Oct,Friday,15,Evening (14:00-22:00)
2022-02-01 17:00:00,Low,Fire,Suburban,Moderate,Clear,Available,Available,73.31290693715123,Low,21.397222372921775,26,20.32,4,Available,Highway,Major,57.02078312772797,40.73351562041797,1.31,63.17400752094723,None,Human,Ambulance Only,2022,2,Feb,Tuesday,17,Evening (14:00-22:00)
2022-05-21 10:30:00,Low,Accident,Urban,Moderate,Clear,Available,Available,77.01055702664452,Low,15.211299841642266,23,33.26,2,Available,Highway,Minor,69.61679364065546,49.52922109602616,1.47,86.5471952678594,None,Human,Hybrid Dispatch,2022,5,May,Saturday,10,Day (06:00-14:00)
2021-04-22 10:10:00,Low,Accident,Urban,Low,Clear,Available,Available,86.5203004289654,Low,18.37103267226044,56,28.47,2,Unavailable,Local Road,Minor,68.69239620983842,43.70188724730345,3.86,69.4130564117759,Moderate,Human,Ambulance Only,2021,4,Apr,Thursday,10,Day (06:00-14:00)
2020-08-07 18:10:00,Medium,Fire,Urban,Moderate,Rainy,Unavailable,Available,88.03852279205339,Medium,28.036277230440405,98,41.7,1,Unavailable,Highway,Minor,60.553092402547925,40.65626420483471,8.84,60.5168320122634,Moderate,Human,Ambulance Only,2020,8,Aug,Friday,18,Evening (14:00-22:00)
2019-08-15 04:20:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,71.46299788815004,Low,5.0,30,36.63,2,Available,Highway,Minor,51.8015948333425,36.93980282936931,6.86,64.13956571440838,None,Human,Drone Only,2019,8,Aug,Thursday,4,Overnight (22:00-06:00)
2024-08-19 06:30:00,High,Accident,Suburban,Moderate,Clear,Available,Unavailable,80.58458076016666,Medium,13.340129913037233,83,8.68,1,Unavailable,Highway,Minor,57.83716006740742,40.03441330349828,4.03,79.09425803794137,None,AI,Ambulance Only,2024,8,Aug,Monday,6,Day (06:00-14:00)
2018-05-14 19:40:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,93.15734933665333,High,5.747544630305338,48,20.27,2,Unavailable,Local Road,Minor,72.40942555307944,37.70169180399368,8.9,60.6684953050721,Moderate,Human,Drone Only,2018,5,May,Monday,19,Evening (14:00-22:00)
2020-06-17 12:30:00,Low,Other,Urban,Moderate,Clear,Available,Available,76.60290814324692,Medium,19.00646969563201,89,27.78,1,Unavailable,Local Road,Minor,67.07917953539828,37.79431279279279,8.73,90.64143324287602,None,Human,Ambulance Only,2020,6,Jun,Wednesday,12,Day (06:00-14:00)
2020-12-11 12:30:00,Low,Other,Urban,Low,Clear,Available,Available,67.20909452570181,Low,14.896782992618062,70,42.04,1,Unavailable,Local Road,Minor,69.50239719482111,50.78383855489843,7.22,97.70478347942438,None,AI,Drone Only,2020,12,Dec,Friday,12,Day (06:00-14:00)
2018-01-05 15:50:00,Low,Other,Urban,Low,Clear,Available,Available,83.41379926784863,Medium,15.428744211169612,42,45.24,2,Available,Highway,Minor,70.01564058439402,34.6544269468189,5.25,67.21104595588984,None,Human,Drone Only,2018,1,Jan,Friday,15,Evening (14:00-22:00)
2024-05-02 10:10:00,Medium,Cardiac Arrest,Urban,Low,Clear,Available,Available,69.72826280352555,Low,14.297940196268552,45,17.37,1,Unavailable,Highway,Minor,57.85139092124368,33.40321129382157,3.29,67.68768568407998,Severe,Human,Drone Only,2024,5,May,Thursday,10,Day (06:00-14:00)
2020-09-19 21:30:00,Medium,Other,Urban,Moderate,Clear,Available,Available,81.4078114703343,Low,21.111170624811148,85,21.8,1,Unavailable,Highway,Minor,41.51713721164826,49.4453963433192,8.75,97.67877508571095,None,Human,Drone Only,2020,9,Sep,Saturday,21,Evening (14:00-22:00)
2018-08-27 13:10:00,Medium,Other,Urban,Low,Clear,Available,Available,79.60015235219973,Low,9.60111818456746,34,10.21,2,Available,Highway,Minor,63.73411961571019,48.08353496706455,3.5,64.39704493657112,None,Human,Ambulance Only,2018,8,Aug,Monday,13,Day (06:00-14:00)
2024-11-02 11:00:00,High,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,82.42971402329077,Low,14.328539158728042,71,47.45,1,Available,Highway,Minor,58.368813374980654,55.02320289335237,1.28,88.06619155033643,Moderate,Human,Ambulance Only,2024,11,Nov,Saturday,11,Day (06:00-14:00)
2024-04-29 05:10:00,High,Accident,Urban,Moderate,Rainy,Available,Available,99.81916361543588,Medium,15.359166497583397,73,34.78,1,Available,Local Road,Minor,49.2467737838397,40.55282043781585,5.89,92.23952255581632,None,Human,Hybrid Dispatch,2024,4,Apr,Monday,5,Overnight (22:00-06:00)
2022-08-26 01:30:00,Low,Accident,Suburban,Low,Rainy,Available,Available,97.57029909986878,Low,8.969938561145643,40,11.13,1,Unavailable,Local Road,Minor,48.7727758511138,32.989820231551924,4.78,59.36335134335479,None,Human,Drone Only,2022,8,Aug,Friday,1,Overnight (22:00-06:00)
2019-09-01 05:50:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,64.02403809908519,Medium,19.98755965879533,81,2.4,1,Unavailable,Unpaved Road,Major,62.11717213369442,51.83225993575967,5.61,68.74277671210244,None,Human,Hybrid Dispatch,2019,9,Sep,Sunday,5,Overnight (22:00-06:00)
2022-10-12 01:20:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Unavailable,100.0,Medium,21.16075751548605,71,25.32,1,Unavailable,Highway,Minor,56.96057575448288,46.4062507675972,2.19,91.87195531558922,Moderate,Human,Drone Only,2022,10,Oct,Wednesday,1,Overnight (22:00-06:00)
2022-06-01 06:10:00,Medium,Other,Urban,Low,Clear,Available,Available,88.47595598161126,Medium,14.971281133603672,30,12.91,1,Unavailable,Local Road,Critical,54.20206249543311,30.332656889192904,2.21,89.16755878186792,None,Human,Hybrid Dispatch,2022,6,Jun,Wednesday,6,Day (06:00-14:00)
2019-02-14 11:40:00,Medium,Cardiac Arrest,Suburban,Low,Clear,Available,Available,89.51947138242873,Medium,14.06658383785019,42,20.28,2,Available,Highway,Minor,71.68401817973327,43.12453091038714,5.01,55.01476304756473,None,AI,Drone Only,2019,2,Feb,Thursday,11,Day (06:00-14:00)
2018-02-09 15:00:00,Low,Accident,Urban,High,Clear,Available,Available,67.80099155069345,Low,7.666832892277428,96,44.69,1,Unavailable,Local Road,Minor,65.39317035420284,33.68627089953103,9.72,91.73015586209074,None,Human,Drone Only,2018,2,Feb,Friday,15,Evening (14:00-22:00)
